shipment_id,direction,origin_type,origin_id,dest_type,dest_id,status,dispatch_dt,eta_dt,depot_id,site_id
INB-00075,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-05,2025-06-23,,
INB-00075,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-14,,
INB-00076,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-17,2025-06-26,,
INB-00076,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-12,2025-07-22,,
INB-00076,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-21,,
INB-00077,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-09,,
INB-00077,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-24,2025-08-01,,
INB-00077,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-15,2025-06-25,,
INB-00078,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-10,2025-07-17,,
INB-00078,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-22,2025-07-30,,
INB-00078,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-17,,
INB-00079,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-24,2025-09-07,,
INB-00079,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-26,2025-08-13,,
INB-00079,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-11,2025-09-29,,
INB-00080,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-09,2025-09-29,,
INB-00080,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-29,2025-09-13,,
INB-00080,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-13,2025-08-27,,
INB-00081,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-24,2025-10-11,,
INB-00081,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-19,2025-09-06,,
INB-00081,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-29,2025-09-05,,
INB-00082,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-25,2025-07-12,,
INB-00082,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-15,,
INB-00082,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-19,2025-07-03,,
INB-00083,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-20,,
INB-00083,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-07-06,,
INB-00083,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-11,2025-07-01,,
INB-00084,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-17,2025-07-01,,
INB-00084,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-23,2025-07-01,,
INB-00084,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-09,2025-06-22,,
INB-00085,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-24,,
INB-00085,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-19,2025-05-29,,
INB-00085,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-02,2025-06-09,,
INB-00086,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-24,,
INB-00086,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-20,2025-07-08,,
INB-00086,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-17,2025-06-06,,
INB-00087,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-08,2025-06-20,,
INB-00087,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-14,,
INB-00087,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-09,2025-06-22,,
INB-00088,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-26,2025-09-02,,
INB-00088,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-17,,
INB-00088,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-23,2025-08-31,,
INB-00089,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-13,2025-09-20,,
INB-00089,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-28,2025-07-13,,
INB-00089,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-27,2025-08-03,,
INB-00090,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-11,2025-08-18,,
INB-00090,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-24,2025-08-12,,
INB-00090,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-20,2025-07-28,,
INB-00091,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-21,2025-06-01,,
INB-00091,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-28,2025-07-14,,
INB-00091,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-25,2025-07-15,,
INB-00092,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-22,2025-05-31,,
INB-00092,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-31,2025-06-17,,
INB-00092,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-18,2025-06-26,,
INB-00093,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-20,2025-06-06,,
INB-00093,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-15,,
INB-00093,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-17,,
INB-00094,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-22,,
INB-00094,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-20,2025-08-08,,
INB-00094,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-10,2025-07-18,,
INB-00095,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-18,,
INB-00095,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-15,,
INB-00095,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-13,2025-07-20,,
INB-00096,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-02,2025-06-09,,
INB-00096,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-02,,
INB-00096,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-08,2025-07-27,,
INB-00097,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-31,2025-09-08,,
INB-00097,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-18,2025-09-02,,
INB-00097,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-12,2025-09-01,,
INB-00098,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-19,2025-09-30,,
INB-00098,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-31,2025-08-16,,
INB-00098,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-21,,
INB-00099,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-11,2025-09-20,,
INB-00099,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-23,2025-08-12,,
INB-00099,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-23,2025-08-02,,
INB-00100,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-18,2025-06-29,,
INB-00100,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-24,2025-06-10,,
INB-00100,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-12,2025-07-19,,
INB-00101,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-12,2025-06-30,,
INB-00101,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-10,2025-06-30,,
INB-00101,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-07,2025-07-15,,
INB-00102,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-23,2025-07-07,,
INB-00102,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-30,2025-06-19,,
INB-00102,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-06,2025-06-19,,
INB-00103,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-09,,
INB-00103,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-16,2025-07-02,,
INB-00103,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-25,2025-07-09,,
INB-00104,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-23,2025-08-06,,
INB-00104,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-10,2025-07-19,,
INB-00104,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-05,2025-07-12,,
INB-00105,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-14,2025-07-21,,
INB-00105,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-07-03,,
INB-00105,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-15,,
INB-00106,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-22,2025-09-07,,
INB-00106,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-10,2025-08-27,,
INB-00106,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-06,2025-08-14,,
INB-00107,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-28,2025-09-13,,
INB-00107,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-04,2025-09-20,,
INB-00107,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-03,2025-08-18,,
INB-00108,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-01,2025-09-13,,
INB-00108,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-08,2025-09-22,,
INB-00108,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-04,2025-08-24,,
INB-00109,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-21,2025-06-08,,
INB-00109,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-22,2025-06-10,,
INB-00109,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-25,2025-06-09,,
INB-00110,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-03,2025-06-16,,
INB-00110,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-19,2025-05-30,,
INB-00110,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-17,2025-05-25,,
INB-00111,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-13,2025-05-29,,
INB-00111,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-21,2025-06-02,,
INB-00111,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-13,2025-05-24,,
INB-00112,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-10,2025-06-21,,
INB-00112,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-31,2025-06-18,,
INB-00112,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-18,2025-07-06,,
INB-00113,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-12,,
INB-00113,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-21,2025-06-08,,
INB-00113,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-22,2025-08-10,,
INB-00114,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-08,2025-06-27,,
INB-00114,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-14,2025-06-25,,
INB-00114,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-16,2025-07-27,,
INB-00115,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-26,2025-08-09,,
INB-00115,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-06,2025-08-19,,
INB-00115,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-02,2025-08-11,,
INB-00116,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-10,2025-08-19,,
INB-00116,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-21,2025-08-29,,
INB-00116,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-16,2025-08-31,,
INB-00117,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-25,2025-09-05,,
INB-00117,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-15,2025-08-22,,
INB-00117,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-29,2025-08-12,,
INB-00118,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-09,,
INB-00118,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-19,2025-06-26,,
INB-00118,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-21,2025-07-04,,
INB-00119,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-01,,
INB-00119,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-24,2025-07-13,,
INB-00119,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-30,,
INB-00120,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-04,,
INB-00120,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-21,2025-07-04,,
INB-00120,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-25,2025-07-04,,
INB-00121,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-09,,
INB-00121,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-19,2025-07-01,,
INB-00121,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-13,,
INB-00122,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-25,2025-07-05,,
INB-00122,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-05,2025-07-18,,
INB-00122,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-12,2025-07-02,,
INB-00123,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-05,2025-07-23,,
INB-00123,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-28,,
INB-00123,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-16,2025-07-29,,
INB-00124,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-02,2025-08-21,,
INB-00124,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-26,2025-09-14,,
INB-00124,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-13,2025-08-29,,
INB-00125,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-08,2025-08-23,,
INB-00125,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-19,2025-08-30,,
INB-00125,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-01,2025-09-10,,
INB-00126,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-23,2025-09-05,,
INB-00126,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-25,2025-09-03,,
INB-00126,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-03,2025-09-16,,
INB-00127,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-12,2025-06-25,,
INB-00127,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-04,,
INB-00127,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-17,2025-07-02,,
INB-00128,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-18,2025-07-07,,
INB-00128,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-23,2025-06-07,,
INB-00128,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-30,2025-07-10,,
INB-00129,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-19,2025-06-03,,
INB-00129,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-16,2025-07-03,,
INB-00129,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-21,2025-07-07,,
INB-00130,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-13,2025-07-24,,
INB-00130,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-30,2025-07-17,,
INB-00130,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-09,2025-06-18,,
INB-00131,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-01,2025-07-12,,
INB-00131,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-26,,
INB-00131,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-04,,
INB-00132,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-29,2025-07-14,,
INB-00132,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-25,,
INB-00132,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-24,2025-07-08,,
INB-00133,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-29,2025-09-18,,
INB-00133,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-18,2025-08-02,,
INB-00133,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-10,2025-09-20,,
INB-00134,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-15,2025-08-29,,
INB-00134,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-30,2025-08-19,,
INB-00134,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-09,2025-09-20,,
INB-00135,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-13,2025-08-20,,
INB-00135,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-21,2025-08-04,,
INB-00135,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-13,2025-08-29,,
INB-00136,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-29,2025-06-16,,
INB-00136,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-27,,
INB-00136,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-26,,
INB-00137,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-25,2025-06-13,,
INB-00137,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-25,2025-06-05,,
INB-00137,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-19,,
INB-00138,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-25,2025-07-08,,
INB-00138,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-07-01,,
INB-00138,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-14,,
INB-00139,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-11,,
INB-00139,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-09,,
INB-00139,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-15,2025-07-24,,
INB-00140,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-30,2025-07-10,,
INB-00140,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-04,,
INB-00140,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-12,2025-07-26,,
INB-00141,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-05,2025-06-16,,
INB-00141,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-16,,
INB-00141,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-20,2025-06-30,,
INB-00142,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-24,2025-09-03,,
INB-00142,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-01,2025-09-18,,
INB-00142,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-07,2025-08-27,,
INB-00143,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-01,2025-08-12,,
INB-00143,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-11,2025-08-28,,
INB-00143,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-18,2025-08-25,,
INB-00144,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-02,2025-08-19,,
INB-00144,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-30,2025-09-18,,
INB-00144,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-29,2025-09-06,,
INB-00145,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-01,2025-07-08,,
INB-00145,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-18,2025-06-27,,
INB-00145,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-10,2025-06-25,,
INB-00146,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-12,2025-06-22,,
INB-00146,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-06,2025-06-13,,
INB-00146,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-08,2025-06-19,,
INB-00147,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-11,2025-07-23,,
INB-00147,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-07-03,,
INB-00147,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-14,2025-06-23,,
INB-00148,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-13,2025-06-20,,
INB-00148,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-16,2025-06-26,,
INB-00148,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-28,2025-07-17,,
INB-00149,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-15,2025-06-29,,
INB-00149,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-29,2025-07-14,,
INB-00149,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-24,2025-07-03,,
INB-00150,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-09,2025-07-27,,
INB-00150,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-25,2025-07-11,,
INB-00150,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-10,2025-07-26,,
